Station,Date_Time,Timezone,Temp,Spec_cond,Salinity,DO_pct,DO_conc,Depth,pH,Turbidity,Chlorophyll,Phycocyanin,Project,Comments
Beach Haven,2019-04-17 22:00:00,EST,11.47,46.43,30.05,103.2,9.33,,8.1,5.16,,,BBP Real-time 2019,
Beach Haven,2019-04-17 22:15:00,EST,11.63,46.24,29.92,102.9,9.28,,8.09,4.58,,,BBP Real-time 2019,
Beach Haven,2019-04-17 22:30:00,EST,11.69,46.18,29.88,102.5,9.23,,8.09,4.53,,,BBP Real-time 2019,
Beach Haven,2019-04-17 22:45:00,EST,11.81,46.02,29.77,102,9.18,,8.08,4.74,,,BBP Real-time 2019,
Beach Haven,2019-04-17 23:00:00,EST,11.98,45.81,29.62,102.3,9.18,,8.08,4.55,,,BBP Real-time 2019,
Beach Haven,2019-04-17 23:15:00,EST,12.09,45.66,29.52,101.9,9.12,,8.07,5.02,,,BBP Real-time 2019,
Beach Haven,2019-04-17 23:30:00,EST,12.27,45.44,29.37,101.4,9.05,,8.07,5.17,,,BBP Real-time 2019,
Beach Haven,2019-04-17 23:45:00,EST,12.43,45.25,29.24,100.5,8.95,,8.06,4.7,,,BBP Real-time 2019,
Beach Haven,2019-04-18 00:00:00,EST,12.53,45.13,29.16,100,8.89,,8.06,4.91,,,BBP Real-time 2019,
Beach Haven,2019-04-18 00:15:00,EST,12.58,45.04,29.1,99.7,8.86,,8.06,4.7,,,BBP Real-time 2019,
Beach Haven,2019-04-18 00:30:00,EST,12.63,44.96,29.04,99.4,8.82,,8.05,4.94,,,BBP Real-time 2019,
Beach Haven,2019-04-18 00:45:00,EST,12.67,44.89,28.99,99.4,8.83,,8.05,4.99,,,BBP Real-time 2019,
Beach Haven,2019-04-18 01:00:00,EST,12.69,44.83,28.95,99.2,8.8,,8.05,4.62,,,BBP Real-time 2019,
Beach Haven,2019-04-18 01:15:00,EST,12.73,44.77,28.91,99,8.77,,8.05,4.46,,,BBP Real-time 2019,
Beach Haven,2019-04-18 01:30:00,EST,12.75,44.73,28.88,98.4,8.73,,8.05,4.44,,,BBP Real-time 2019,
Beach Haven,2019-04-18 01:45:00,EST,12.76,44.73,28.88,98.6,8.74,,8.05,4.52,,,BBP Real-time 2019,
Beach Haven,2019-04-18 02:00:00,EST,12.75,44.73,28.88,98.5,8.73,,8.05,4.61,,,BBP Real-time 2019,
Beach Haven,2019-04-18 02:15:00,EST,12.78,44.69,28.86,98,8.68,,8.05,3.91,,,BBP Real-time 2019,
Beach Haven,2019-04-18 02:30:00,EST,12.78,44.69,28.85,97.8,8.67,,8.04,3.94,,,BBP Real-time 2019,
Beach Haven,2019-04-18 02:45:00,EST,12.79,44.68,28.85,96.8,8.58,,8.04,3.62,,,BBP Real-time 2019,
Beach Haven,2019-04-18 03:00:00,EST,12.81,44.65,28.83,97.2,8.61,,8.04,3.78,,,BBP Real-time 2019,
Beach Haven,2019-04-18 03:15:00,EST,12.8,44.65,28.82,95.6,8.47,,8.04,3.16,,,BBP Real-time 2019,
Beach Haven,2019-04-18 03:30:00,EST,12.71,44.72,28.87,96.4,8.56,,8.03,3.8,,,BBP Real-time 2019,
Beach Haven,2019-04-18 03:45:00,EST,12.69,44.73,28.88,96.5,8.56,,8.03,3.87,,,BBP Real-time 2019,
Beach Haven,2019-04-18 04:00:00,EST,12.64,44.74,28.88,96.4,8.56,,8.03,4.03,,,BBP Real-time 2019,
Beach Haven,2019-04-18 04:15:00,EST,12.63,44.76,28.9,96.5,8.58,,8.03,4.38,,,BBP Real-time 2019,
Beach Haven,2019-04-18 04:30:00,EST,12.6,44.78,28.91,96.3,8.56,,8.03,4.08,,,BBP Real-time 2019,
Beach Haven,2019-04-18 04:45:00,EST,12.47,44.87,28.97,96.2,8.58,,8.03,4.22,,,BBP Real-time 2019,
Beach Haven,2019-04-18 05:00:00,EST,12.4,44.95,29.03,95.7,8.54,,8.03,4.14,,,BBP Real-time 2019,
Beach Haven,2019-04-18 05:15:00,EST,12.38,44.97,29.04,95.8,8.55,,8.02,4.53,,,BBP Real-time 2019,
Beach Haven,2019-04-18 05:30:00,EST,12.35,45,29.06,95.7,8.55,,8.02,4.3,,,BBP Real-time 2019,
Beach Haven,2019-04-18 05:45:00,EST,12.28,45.08,29.12,95.8,8.57,,8.02,4.58,,,BBP Real-time 2019,
Beach Haven,2019-04-18 06:00:00,EST,12.21,45.15,29.16,95.8,8.57,,8.02,5.11,,,BBP Real-time 2019,
Beach Haven,2019-04-18 06:15:00,EST,12.12,45.24,29.22,95.8,8.59,,8.02,5.1,,,BBP Real-time 2019,
Beach Haven,2019-04-18 06:30:00,EST,11.96,45.44,29.36,96.3,8.65,,8.03,5.26,,,BBP Real-time 2019,
Beach Haven,2019-04-18 06:45:00,EST,11.63,45.85,29.64,97.5,8.81,,8.04,7.78,,,BBP Real-time 2019,
Beach Haven,2019-04-18 07:00:00,EST,11.41,46.11,29.81,98.3,8.91,,8.05,8.89,,,BBP Real-time 2019,
Beach Haven,2019-04-18 07:15:00,EST,11.25,46.31,29.95,98.8,8.98,,8.05,10.36,,,BBP Real-time 2019,
Beach Haven,2019-04-18 07:30:00,EST,11.04,46.59,30.14,99.5,9.08,,8.06,10.5,,,BBP Real-time 2019,
Beach Haven,2019-04-18 07:45:00,EST,10.89,46.78,30.27,99.9,9.14,,8.07,8.52,,,BBP Real-time 2019,
Beach Haven,2019-04-18 08:00:00,EST,10.78,46.92,30.37,100.4,9.19,,8.08,6.91,,,BBP Real-time 2019,
Beach Haven,2019-04-18 08:15:00,EST,10.71,47.03,30.44,100.7,9.23,,8.08,6.25,,,BBP Real-time 2019,
Beach Haven,2019-04-18 08:30:00,EST,10.64,47.14,30.51,101.4,9.31,,8.09,5.24,,,BBP Real-time 2019,
Beach Haven,2019-04-18 08:45:00,EST,10.59,47.23,30.57,101.7,9.34,,8.09,5.61,,,BBP Real-time 2019,
Beach Haven,2019-04-18 09:00:00,EST,10.55,47.3,30.62,102.1,9.38,,8.09,4.91,,,BBP Real-time 2019,
Beach Haven,2019-04-18 09:15:00,EST,10.5,47.38,30.67,102.5,9.42,,8.1,4.65,,,BBP Real-time 2019,
Beach Haven,2019-04-18 09:30:00,EST,10.46,47.45,30.72,101.7,9.36,,8.11,3.01,,,BBP Real-time 2019,
Beach Haven,2019-04-18 09:45:00,EST,10.91,46.99,30.42,101.8,9.29,,8.09,4.15,,,BBP Real-time 2019,
Beach Haven,2019-04-18 10:00:00,EST,10.76,47.14,30.52,101.7,9.31,,8.09,4.31,,,BBP Real-time 2019,
Beach Haven,2019-04-18 10:15:00,EST,10.98,46.97,30.41,102.4,9.33,,8.09,4.69,,,BBP Real-time 2019,
Beach Haven,2019-04-18 10:30:00,EST,11.07,46.92,30.38,102.4,9.32,,8.09,3.86,,,BBP Real-time 2019,
Beach Haven,2019-04-18 10:45:00,EST,11.31,46.78,30.29,103.2,9.35,,8.09,4.51,,,BBP Real-time 2019,
Beach Haven,2019-04-18 11:00:00,EST,11.46,46.71,30.25,104,9.4,,8.09,4.38,,,BBP Real-time 2019,
Beach Haven,2019-04-18 11:15:00,EST,11.59,46.67,30.23,104.6,9.42,,8.09,4.35,,,BBP Real-time 2019,
Beach Haven,2019-04-18 11:30:00,EST,11.77,46.59,30.17,105.1,9.43,,8.09,4.15,,,BBP Real-time 2019,
Beach Haven,2019-04-18 11:45:00,EST,11.96,46.44,30.08,105.4,9.43,,8.09,4.95,,,BBP Real-time 2019,
Beach Haven,2019-04-18 12:00:00,EST,12.18,46.22,29.93,105,9.36,,8.09,4.34,,,BBP Real-time 2019,
Beach Haven,2019-04-18 12:15:00,EST,12.39,46.07,29.83,105.1,9.33,,8.08,4.33,,,BBP Real-time 2019,
Beach Haven,2019-04-18 12:30:00,EST,12.53,45.91,29.72,105.6,9.36,,8.08,4.23,,,BBP Real-time 2019,
Beach Haven,2019-04-18 12:45:00,EST,12.66,45.87,29.69,106.3,9.39,,8.08,3.99,,,BBP Real-time 2019,
Beach Haven,2019-04-18 13:00:00,EST,12.8,45.78,29.64,106.3,9.37,,8.08,3.94,,,BBP Real-time 2019,
Beach Haven,2019-04-18 13:15:00,EST,12.91,45.68,29.57,106.9,9.4,,8.07,3.71,,,BBP Real-time 2019,
Beach Haven,2019-04-18 13:30:00,EST,13.03,45.56,29.49,107,9.39,,8.08,3.81,,,BBP Real-time 2019,
Beach Haven,2019-04-18 13:45:00,EST,13.14,45.5,29.45,107.1,9.38,,8.08,3.67,,,BBP Real-time 2019,
Beach Haven,2019-04-18 14:00:00,EST,13.23,45.45,29.41,107.5,9.41,,8.08,3.76,,,BBP Real-time 2019,
Beach Haven,2019-04-18 14:15:00,EST,13.32,45.42,29.39,107.5,9.39,,8.08,3.83,,,BBP Real-time 2019,
Beach Haven,2019-04-18 14:30:00,EST,13.39,45.39,29.37,108,9.42,,8.08,4.03,,,BBP Real-time 2019,
Beach Haven,2019-04-18 14:45:00,EST,13.45,45.39,29.38,108.1,9.42,,8.08,3.56,,,BBP Real-time 2019,
Beach Haven,2019-04-18 15:00:00,EST,13.5,45.33,29.33,108.6,9.45,,8.08,3.36,,,BBP Real-time 2019,
Beach Haven,2019-04-18 15:15:00,EST,13.68,45.27,29.3,109.2,9.47,,8.08,3.29,,,BBP Real-time 2019,
Beach Haven,2019-04-18 15:30:00,EST,13.9,45.21,29.26,109.6,9.47,,8.09,2.88,,,BBP Real-time 2019,
Beach Haven,2019-04-18 15:45:00,EST,13.76,45.26,29.29,107.8,9.34,,8.08,2.76,,,BBP Real-time 2019,
Beach Haven,2019-04-18 16:00:00,EST,13.71,45.37,29.37,109.1,9.45,,8.08,3.13,,,BBP Real-time 2019,
Beach Haven,2019-04-18 16:15:00,EST,13.7,45.37,29.37,109.4,9.48,,8.08,3.32,,,BBP Real-time 2019,
Beach Haven,2019-04-18 16:30:00,EST,13.69,45.37,29.37,109.4,9.48,,8.08,3.2,,,BBP Real-time 2019,
Beach Haven,2019-04-18 16:45:00,EST,13.69,45.39,29.38,109.5,9.49,,8.08,3.48,,,BBP Real-time 2019,
Beach Haven,2019-04-18 17:00:00,EST,13.69,45.41,29.4,109.6,9.49,,8.09,3.35,,,BBP Real-time 2019,
Beach Haven,2019-04-18 17:15:00,EST,13.72,45.47,29.44,110.1,9.53,,8.09,3.49,,,BBP Real-time 2019,
Beach Haven,2019-04-18 17:30:00,EST,13.67,45.72,29.62,110.8,9.59,,8.1,4.66,,,BBP Real-time 2019,
Beach Haven,2019-04-18 17:45:00,EST,13.58,45.89,29.74,110.9,9.61,,8.1,5.27,,,BBP Real-time 2019,
Beach Haven,2019-04-18 18:00:00,EST,13.49,45.96,29.79,110.7,9.61,,8.1,4.91,,,BBP Real-time 2019,
Beach Haven,2019-04-18 18:15:00,EST,13.45,46.03,29.84,110.8,9.62,,8.11,5.06,,,BBP Real-time 2019,
Beach Haven,2019-04-18 18:30:00,EST,13.42,46.12,29.9,110.6,9.61,,8.1,4.67,,,BBP Real-time 2019,
Beach Haven,2019-04-18 18:45:00,EST,13.44,46.14,29.91,110.3,9.58,,8.11,4.07,,,BBP Real-time 2019,
Beach Haven,2019-04-18 19:00:00,EST,13.47,46.1,29.89,110.4,9.58,,8.11,4.2,,,BBP Real-time 2019,
Beach Haven,2019-04-18 19:15:00,EST,13.34,46.26,30,109.9,9.56,,8.11,4.74,,,BBP Real-time 2019,
Beach Haven,2019-04-18 19:30:00,EST,13.18,46.45,30.13,109.6,9.55,,8.11,5.09,,,BBP Real-time 2019,
Beach Haven,2019-04-18 19:45:00,EST,13.02,46.58,30.22,108.9,9.52,,8.11,4.9,,,BBP Real-time 2019,
Beach Haven,2019-04-18 20:00:00,EST,12.68,46.74,30.32,107.5,9.46,,8.1,6.57,,,BBP Real-time 2019,
Beach Haven,2019-04-18 20:15:00,EST,12.58,46.77,30.34,106.7,9.41,,8.1,5.5,,,BBP Real-time 2019,
Beach Haven,2019-04-18 20:30:00,EST,12.39,46.84,30.38,106,9.38,,8.1,6.84,,,BBP Real-time 2019,
Beach Haven,2019-04-18 20:45:00,EST,12.18,46.91,30.42,105.1,9.34,,8.1,6,,,BBP Real-time 2019,
Beach Haven,2019-04-18 21:00:00,EST,11.82,47.07,30.52,104,9.31,,8.1,5.6,,,BBP Real-time 2019,
Beach Haven,2019-04-18 21:15:00,EST,11.51,47.23,30.62,103.7,9.34,,8.1,5,,,BBP Real-time 2019,
Beach Haven,2019-04-18 21:30:00,EST,11.42,47.28,30.66,103.6,9.34,,8.1,4.53,,,BBP Real-time 2019,
Beach Haven,2019-04-18 21:45:00,EST,11.38,47.31,30.67,102,9.2,,8.1,4.76,,,BBP Real-time 2019,
Beach Haven,2019-04-18 22:00:00,EST,11.78,47.13,30.56,103.7,9.29,,8.1,4.96,,,BBP Real-time 2019,
Beach Haven,2019-04-18 22:15:00,EST,11.75,47.1,30.54,103.9,9.31,,8.09,4.81,,,BBP Real-time 2019,
Beach Haven,2019-04-18 22:30:00,EST,11.89,47.03,30.5,103.3,9.23,,8.09,4.89,,,BBP Real-time 2019,
Beach Haven,2019-04-18 22:45:00,EST,12.01,46.96,30.45,103.6,9.24,,8.09,5.97,,,BBP Real-time 2019,
Beach Haven,2019-04-18 23:00:00,EST,12.15,46.88,30.4,103.6,9.22,,8.09,5.82,,,BBP Real-time 2019,
Beach Haven,2019-04-18 23:15:00,EST,12.21,46.86,30.39,103.3,9.17,,8.09,6.35,,,BBP Real-time 2019,
Beach Haven,2019-04-18 23:30:00,EST,12.28,46.81,30.36,103,9.14,,8.09,5.01,,,BBP Real-time 2019,
Beach Haven,2019-04-18 23:45:00,EST,12.34,46.78,30.34,103,9.13,,8.09,4.69,,,BBP Real-time 2019,
Beach Haven,2019-04-19 00:00:00,EST,12.36,46.77,30.33,102.8,9.11,,8.09,4.6,,,BBP Real-time 2019,
Beach Haven,2019-04-19 00:15:00,EST,12.44,46.71,30.29,102.9,9.1,,8.08,4.72,,,BBP Real-time 2019,
Beach Haven,2019-04-19 00:30:00,EST,12.5,46.68,30.27,102.8,9.08,,8.08,4.38,,,BBP Real-time 2019,
Beach Haven,2019-04-19 00:45:00,EST,12.58,46.61,30.22,102.7,9.06,,8.08,4.37,,,BBP Real-time 2019,
Beach Haven,2019-04-19 01:00:00,EST,12.66,46.55,30.18,102.2,9,,8.08,4.91,,,BBP Real-time 2019,
Beach Haven,2019-04-19 01:15:00,EST,12.66,46.52,30.16,102.1,8.99,,8.08,4.91,,,BBP Real-time 2019,
Beach Haven,2019-04-19 01:30:00,EST,12.72,46.46,30.12,101.7,8.96,,8.08,4.55,,,BBP Real-time 2019,
Beach Haven,2019-04-19 01:45:00,EST,12.72,46.44,30.11,101.5,8.93,,8.08,4.38,,,BBP Real-time 2019,
Beach Haven,2019-04-19 02:00:00,EST,12.79,46.39,30.08,101.5,8.92,,8.08,4.44,,,BBP Real-time 2019,
Beach Haven,2019-04-19 02:15:00,EST,12.81,46.38,30.07,101.4,8.92,,8.08,4.31,,,BBP Real-time 2019,
Beach Haven,2019-04-19 02:30:00,EST,12.82,46.37,30.06,101.3,8.9,,8.08,4.58,,,BBP Real-time 2019,
Beach Haven,2019-04-19 02:45:00,EST,12.77,46.38,30.07,101,8.88,,8.07,3.97,,,BBP Real-time 2019,
Beach Haven,2019-04-19 03:00:00,EST,12.78,46.36,30.05,101,8.88,,8.07,4.16,,,BBP Real-time 2019,
Beach Haven,2019-04-19 03:15:00,EST,12.83,46.32,30.02,100.8,8.86,,8.07,4.24,,,BBP Real-time 2019,
Beach Haven,2019-04-19 03:30:00,EST,12.84,46.29,30.01,100.6,8.84,,8.07,4.22,,,BBP Real-time 2019,
Beach Haven,2019-04-19 03:45:00,EST,12.89,46.25,29.97,100.5,8.82,,8.07,3.98,,,BBP Real-time 2019,
Beach Haven,2019-04-19 04:00:00,EST,12.86,46.26,29.98,99.8,8.77,,8.07,4.93,,,BBP Real-time 2019,
Beach Haven,2019-04-19 04:15:00,EST,12.83,46.28,29.99,99.2,8.72,,8.07,3.87,,,BBP Real-time 2019,
Beach Haven,2019-04-19 04:30:00,EST,12.81,46.3,30.01,98,8.61,,8.06,3.7,,,BBP Real-time 2019,
Beach Haven,2019-04-19 04:45:00,EST,12.77,46.32,30.02,98.1,8.63,,8.06,3.55,,,BBP Real-time 2019,
Beach Haven,2019-04-19 05:00:00,EST,12.75,46.33,30.03,98.3,8.65,,8.06,4.06,,,BBP Real-time 2019,
Beach Haven,2019-04-19 05:15:00,EST,12.66,46.41,30.08,97.9,8.63,,8.05,5.05,,,BBP Real-time 2019,
Beach Haven,2019-04-19 05:30:00,EST,12.66,46.4,30.08,97.7,8.62,,8.05,4.28,,,BBP Real-time 2019,
Beach Haven,2019-04-19 05:45:00,EST,12.72,46.35,30.04,98.3,8.66,,8.06,3.81,,,BBP Real-time 2019,
Beach Haven,2019-04-19 06:00:00,EST,12.7,46.35,30.04,97.9,8.63,,8.05,4.29,,,BBP Real-time 2019,
Beach Haven,2019-04-19 06:15:00,EST,12.69,46.35,30.04,97.9,8.62,,8.05,3.81,,,BBP Real-time 2019,
Beach Haven,2019-04-19 06:30:00,EST,12.65,46.36,30.05,97.9,8.63,,8.05,3.74,,,BBP Real-time 2019,
Beach Haven,2019-04-19 06:45:00,EST,12.65,46.39,30.07,97.9,8.63,,8.05,3.84,,,BBP Real-time 2019,
Beach Haven,2019-04-19 07:00:00,EST,12.64,46.43,30.09,97.7,8.61,,8.05,4.36,,,BBP Real-time 2019,
Beach Haven,2019-04-19 07:15:00,EST,12.61,46.47,30.13,97.9,8.64,,8.05,4.43,,,BBP Real-time 2019,
Beach Haven,2019-04-19 07:30:00,EST,12.58,46.52,30.16,97.8,8.63,,8.05,3.91,,,BBP Real-time 2019,
Beach Haven,2019-04-19 07:45:00,EST,12.56,46.56,30.18,98.1,8.66,,8.05,3.87,,,BBP Real-time 2019,
Beach Haven,2019-04-19 08:00:00,EST,12.53,46.59,30.21,98.2,8.67,,8.05,4.32,,,BBP Real-time 2019,
Beach Haven,2019-04-19 08:15:00,EST,12.43,46.68,30.27,98.1,8.68,,8.05,4.53,,,BBP Real-time 2019,
Beach Haven,2019-04-19 08:30:00,EST,12.44,46.71,30.29,98.2,8.69,,8.06,3.73,,,BBP Real-time 2019,
Beach Haven,2019-04-19 08:45:00,EST,12.44,46.74,30.31,98.5,8.72,,8.06,3.75,,,BBP Real-time 2019,
Beach Haven,2019-04-19 09:00:00,EST,12.47,46.74,30.31,98.4,8.7,,8.06,4.15,,,BBP Real-time 2019,
Beach Haven,2019-04-19 09:15:00,EST,12.46,46.75,30.32,98.6,8.71,,8.06,3.55,,,BBP Real-time 2019,
Beach Haven,2019-04-19 09:30:00,EST,12.23,46.84,30.38,99.4,8.82,,8.06,4.91,,,BBP Real-time 2019,
Beach Haven,2019-04-19 09:45:00,EST,12.07,46.87,30.39,98.7,8.8,,8.07,3.37,,,BBP Real-time 2019,
Beach Haven,2019-04-19 10:00:00,EST,11.87,46.86,30.38,99.8,8.93,,8.07,3.48,,,BBP Real-time 2019,
Beach Haven,2019-04-19 10:15:00,EST,11.92,46.86,30.38,99.8,8.92,,8.06,5.12,,,BBP Real-time 2019,
Beach Haven,2019-04-19 10:30:00,EST,12.01,46.83,30.36,100.3,8.95,,8.06,4.89,,,BBP Real-time 2019,
Beach Haven,2019-04-19 10:45:00,EST,12.18,46.81,30.35,100.1,8.9,,8.06,4.18,,,BBP Real-time 2019,
Beach Haven,2019-04-19 11:00:00,EST,12.28,46.78,30.33,100.3,8.9,,8.07,4.86,,,BBP Real-time 2019,
Beach Haven,2019-04-19 11:15:00,EST,12.45,46.72,30.3,101.2,8.95,,8.07,4.88,,,BBP Real-time 2019,
Beach Haven,2019-04-19 11:30:00,EST,12.51,46.71,30.29,101.4,8.95,,8.07,4.35,,,BBP Real-time 2019,
Beach Haven,2019-04-19 11:45:00,EST,12.68,46.69,30.28,101.7,8.95,,8.07,4.56,,,BBP Real-time 2019,
Beach Haven,2019-04-19 12:00:00,EST,12.8,46.66,30.27,102.4,8.99,,8.07,4.25,,,BBP Real-time 2019,
Beach Haven,2019-04-19 12:15:00,EST,12.92,46.65,30.27,103,9.02,,8.08,4.03,,,BBP Real-time 2019,
Beach Haven,2019-04-19 12:30:00,EST,13.02,46.64,30.26,103.5,9.05,,8.08,4.18,,,BBP Real-time 2019,
Beach Haven,2019-04-19 12:45:00,EST,13.12,46.61,30.24,103.8,9.06,,8.08,4.55,,,BBP Real-time 2019,
Beach Haven,2019-04-19 13:00:00,EST,13.19,46.59,30.23,104.4,9.09,,8.08,3.85,,,BBP Real-time 2019,
Beach Haven,2019-04-19 13:15:00,EST,13.27,46.56,30.21,104.7,9.11,,8.08,3.98,,,BBP Real-time 2019,
Beach Haven,2019-04-19 13:30:00,EST,13.3,46.58,30.23,104.8,9.11,,8.08,4.09,,,BBP Real-time 2019,
Beach Haven,2019-04-19 13:45:00,EST,13.38,46.54,30.2,105.3,9.14,,8.08,4.04,,,BBP Real-time 2019,
Beach Haven,2019-04-19 14:00:00,EST,13.45,46.51,30.19,105.4,9.14,,8.09,3.67,,,BBP Real-time 2019,
Beach Haven,2019-04-19 14:15:00,EST,13.5,46.49,30.17,105.8,9.16,,8.09,4.16,,,BBP Real-time 2019,
Beach Haven,2019-04-19 14:30:00,EST,13.55,46.48,30.16,105.7,9.14,,8.09,3.95,,,BBP Real-time 2019,
Beach Haven,2019-04-19 14:45:00,EST,13.6,46.46,30.15,106.1,9.16,,8.09,4,,,BBP Real-time 2019,
Beach Haven,2019-04-19 15:00:00,EST,13.67,46.43,30.13,106.3,9.18,,8.09,3.86,,,BBP Real-time 2019,
Beach Haven,2019-04-19 15:15:00,EST,13.74,46.4,30.11,106.5,9.18,,8.09,3.83,,,BBP Real-time 2019,
Beach Haven,2019-04-19 15:30:00,EST,13.81,46.38,30.1,106.9,9.2,,8.09,3.74,,,BBP Real-time 2019,
Beach Haven,2019-04-19 15:45:00,EST,13.84,46.36,30.08,106.7,9.18,,8.09,3.41,,,BBP Real-time 2019,
Beach Haven,2019-04-19 16:00:00,EST,13.86,46.35,30.08,107,9.2,,8.09,3.39,,,BBP Real-time 2019,
Beach Haven,2019-04-19 16:15:00,EST,13.88,46.34,30.08,106.8,9.18,,8.09,3.43,,,BBP Real-time 2019,
Beach Haven,2019-04-19 16:30:00,EST,13.89,46.34,30.07,105.6,9.07,,8.11,2.72,,,BBP Real-time 2019,
Beach Haven,2019-04-19 16:45:00,EST,13.89,46.35,30.08,106.3,9.14,,8.09,2.71,,,BBP Real-time 2019,
Beach Haven,2019-04-19 17:00:00,EST,13.9,46.38,30.1,106.8,9.18,,8.09,3.27,,,BBP Real-time 2019,
Beach Haven,2019-04-19 17:15:00,EST,13.91,46.39,30.11,106.7,9.17,,8.09,3.64,,,BBP Real-time 2019,
Beach Haven,2019-04-19 17:30:00,EST,14.01,46.43,30.14,107.1,9.18,,8.09,3.24,,,BBP Real-time 2019,
Beach Haven,2019-04-19 17:45:00,EST,13.91,46.29,30.04,106.1,9.12,,8.08,3.34,,,BBP Real-time 2019,
Beach Haven,2019-04-19 18:00:00,EST,13.91,46.32,30.06,106.4,9.14,,8.08,3.53,,,BBP Real-time 2019,
Beach Haven,2019-04-19 18:15:00,EST,13.89,46.36,30.09,106.5,9.15,,8.08,4.21,,,BBP Real-time 2019,
Beach Haven,2019-04-19 18:30:00,EST,13.87,46.39,30.11,106.8,9.18,,8.09,3.76,,,BBP Real-time 2019,
Beach Haven,2019-04-19 18:45:00,EST,13.88,46.42,30.13,106.1,9.12,,8.09,3.88,,,BBP Real-time 2019,
Beach Haven,2019-04-19 19:00:00,EST,13.86,46.46,30.16,105.8,9.09,,8.08,3.92,,,BBP Real-time 2019,
Beach Haven,2019-04-19 19:15:00,EST,13.84,46.49,30.18,105.7,9.09,,8.08,4.21,,,BBP Real-time 2019,
Beach Haven,2019-04-19 19:30:00,EST,13.85,46.51,30.2,105.8,9.1,,8.08,3.91,,,BBP Real-time 2019,
Beach Haven,2019-04-19 19:45:00,EST,13.84,46.53,30.21,105.8,9.1,,8.08,3.63,,,BBP Real-time 2019,
Beach Haven,2019-04-19 20:00:00,EST,13.83,46.54,30.21,105.4,9.06,,8.08,3.67,,,BBP Real-time 2019,
Beach Haven,2019-04-19 20:15:00,EST,13.81,46.54,30.21,105.2,9.05,,8.08,3.7,,,BBP Real-time 2019,
Beach Haven,2019-04-19 20:30:00,EST,13.78,46.56,30.23,105,9.03,,8.08,3.4,,,BBP Real-time 2019,
Beach Haven,2019-04-19 20:45:00,EST,13.77,46.56,30.23,104.6,9,,8.08,3.61,,,BBP Real-time 2019,
Beach Haven,2019-04-19 21:00:00,EST,13.75,46.57,30.23,104.2,8.97,,8.08,3.38,,,BBP Real-time 2019,
Beach Haven,2019-04-19 21:15:00,EST,13.74,46.58,30.24,103.6,8.92,,8.08,3.37,,,BBP Real-time 2019,
Beach Haven,2019-04-19 21:30:00,EST,13.74,46.59,30.25,102.5,8.83,,8.07,3.26,,,BBP Real-time 2019,
Beach Haven,2019-04-19 21:45:00,EST,13.36,46.61,30.25,101.9,8.84,,8.07,5.31,,,BBP Real-time 2019,
Beach Haven,2019-04-19 22:00:00,EST,13.04,46.71,30.31,100.3,8.76,,8.06,6.5,,,BBP Real-time 2019,
Beach Haven,2019-04-19 22:15:00,EST,12.84,46.77,30.35,99.7,8.74,,8.07,6.47,,,BBP Real-time 2019,
Beach Haven,2019-04-19 22:30:00,EST,12.63,46.83,30.39,100.6,8.86,,8.07,5.06,,,BBP Real-time 2019,
Beach Haven,2019-04-19 22:45:00,EST,12.61,46.84,30.39,99.8,8.79,,8.07,5.37,,,BBP Real-time 2019,
Beach Haven,2019-04-19 23:00:00,EST,12.62,46.83,30.38,99.6,8.77,,8.06,6.81,,,BBP Real-time 2019,
Beach Haven,2019-04-19 23:15:00,EST,12.71,46.8,30.37,100.7,8.86,,8.07,5.43,,,BBP Real-time 2019,
Beach Haven,2019-04-19 23:30:00,EST,12.97,46.62,30.25,100.4,8.78,,8.06,6.26,,,BBP Real-time 2019,
Beach Haven,2019-04-19 23:45:00,EST,13.08,46.57,30.21,100.1,8.75,,8.06,6.39,,,BBP Real-time 2019,
Beach Haven,2019-04-20 00:00:00,EST,13.24,46.47,30.15,100.1,8.71,,8.06,7.71,,,BBP Real-time 2019,
Beach Haven,2019-04-20 00:15:00,EST,13.37,46.36,30.07,99.9,8.68,,8.06,6.86,,,BBP Real-time 2019,
Beach Haven,2019-04-20 00:30:00,EST,13.44,46.28,30.02,99.5,8.63,,8.06,6.06,,,BBP Real-time 2019,
Beach Haven,2019-04-20 00:45:00,EST,13.48,46.21,29.97,99.7,8.64,,8.06,5.7,,,BBP Real-time 2019,
Beach Haven,2019-04-20 01:00:00,EST,13.54,46.16,29.93,99.3,8.6,,8.06,4.96,,,BBP Real-time 2019,
Beach Haven,2019-04-20 01:15:00,EST,13.58,46.14,29.92,99.2,8.59,,8.05,5,,,BBP Real-time 2019,
Beach Haven,2019-04-20 01:30:00,EST,13.63,46.07,29.87,99.1,8.57,,8.05,4.53,,,BBP Real-time 2019,
Beach Haven,2019-04-20 01:45:00,EST,13.66,46.01,29.83,99,8.56,,8.05,4.46,,,BBP Real-time 2019,
Beach Haven,2019-04-20 02:00:00,EST,13.67,45.94,29.78,98.7,8.54,,8.05,4.51,,,BBP Real-time 2019,
Beach Haven,2019-04-20 02:15:00,EST,13.7,45.91,29.76,98.8,8.54,,8.05,4.43,,,BBP Real-time 2019,
Beach Haven,2019-04-20 02:30:00,EST,13.73,45.9,29.75,98.5,8.51,,8.05,4.58,,,BBP Real-time 2019,
